exp,job_id,ts,cabinet,node,cab-node,uuid,device,kern_min_start,kern_max_start,num_kerns,kern_sum,train_time,mean_iter_dur,perf,min_iter_dur,max_iter_dur,mean_freq,freq,min_freq,max_freq,mean_memfreq,median_memfreq,min_memfreq,max_memfreq,mean_temp,temp,min_temp,max_temp,mean_pwr,pwr,min_pwr,max_pwr
resnet,88159,1646126551,c004,7,c004-7,c004-7-2,2,14.363805,219.052408,0,0,195.012687,216.2656363,119.4943851,98.06579025,3921.680534,1516.943893,1530,1312,1530,877,877,877,877,45.69630709,47,30,54,168.8747294,134.864,61.689,305.744
resnet,151447,1646100282,c002,11,c002-11,c002-11-1,1,7.984213,191.095716,2728,49922.23895,172.789455,199.6591758,119.4877541,96.32876795,3446.440009,1455.381667,1530,656,1530,877,877,877,877,66.76333333,70,39,76,182.9069,196.2545,66.089,305.828
resnet,96775,1646244703,c006,5,c006-5,c006-5-1,1,10.397233,183.843703,1622,45810.01817,163.388948,184.8591211,119.4808185,96.32299095,3701.683715,1513.593732,1530,1312,1530,877,877,877,877,52.25692042,55,32,61,185.9273149,208.4905,62.586,307.848
resnet,14939,1646009442,c005,4,c005-4,c005-4-1,1,13.790443,186.909303,1621,44086.26343,163.61916,190.1832462,119.4716915,96.18370235,3530.146383,1511.17096,1530,1312,1530,877,877,877,877,49.04132948,51,31,57,176.8055006,201.856,60.67,295.632
resnet,38271,1646014114,c007,4,c007-4,c007-4-1,1,16.875942,190.443439,1560,36585.72542,164.26136,185.1132981,119.4307404,95.59669439,3328.291152,1505.277066,1530,1312,1530,877,877,877,877,49.21538894,51,31,61,174.5313061,195.761,62.097,298.152
resnet,142205,1646125345,c006,3,c006-3,c006-3-2,2,4.580571,208.740985,0,0,190.448925,223.5049918,119.4154583,96.95562907,3425.120501,1509.285425,1530,1312,1530,877,877,877,877,43.09208196,44,27,51,163.1737419,144.305,60.591,292.042
resnet,15514,1646088301,c003,8,c003-8,c003-8-3,3,4.955631,183.446771,1875,40785.23518,168.324724,191.140661,119.4123775,96.29117697,3368.728489,1509.176768,1530,1312,1530,877,877,877,877,54.5108055,56,33,64,184.7185552,201.756,66.175,305.179
resnet,18560,1646024683,c007,8,c007-8,c007-8-0,0,4.797196,172.782435,0,0,158.964438,173.1487999,119.3836667,97.28117287,4135.914803,1507.496693,1530,1312,1530,877,877,877,877,50.83919447,52,33,59,184.2278088,211.236,65.074,294.952
resnet,13672,1646126264,c002,2,c002-2,c002-2-3,3,9.427346,185.489926,0,0,165.593066,185.6575028,119.3718239,97.73616586,4980.934292,1513.800459,1530,1312,1530,877,877,877,877,53.82167431,56,34,62,180.5097457,206.125,61.649,295.438
resnet,88671,1646007916,c005,2,c005-2,c005-2-2,2,13.823516,229.919275,0,0,206.281097,237.8157276,119.3708186,94.87725329,3515.657987,1517.416589,1530,1312,1530,877,877,877,877,43.03403864,44,27,50,154.7334621,103.591,59.202,293.982
resnet,26830,1646007091,c003,11,c003-11,c003-11-0,0,13.46322,186.676063,2275,54407.77698,163.587912,184.5091871,119.3612539,96.95439972,3743.064496,1509.166962,1530,1312,1530,877,877,877,877,56.66397695,58,34,71,188.3956009,215.748,64.011,309.862
resnet,11558,1646008909,c003,9,c003-9,c003-9-2,2,7.037804,188.421366,0,0,171.310632,188.2391111,119.3443239,96.54657543,4953.464918,1512.227451,1530,1312,1530,877,877,877,877,45.18851541,47,28,53,175.1363443,186.353,61.649,295.632
resnet,84994,1646005827,c004,2,c004-2,c004-2-2,2,7.314065,195.912212,2514,65125.08099,179.33545,200.43578,119.3051785,96.03798389,3506.671526,1509.337983,1530,1312,1530,877,877,877,877,45.93000805,47,29,53,175.4636482,176.54,62.138,298.636
resnet,69401,1646127628,c008,7,c008-7,c008-7-2,2,5.796968,199.404908,1,2.009479,183.646875,197.7445452,119.3034425,96.0990712,3447.215952,1512.538299,1530,1312,1530,877,877,877,877,49.22160592,50,32,56,181.2553917,177.886,65.563,309.787
resnet,75415,1646019177,c007,9,c007-9,c007-9-1,1,14.060791,187.465913,0,0,165.053769,185.4605032,119.2641519,96.83164209,5287.677228,1512.427494,1530,1312,1530,877,877,877,877,60.30621047,62,39,74,189.7915035,221.312,64.095,313.665
resnet,142204,1646125345,c006,3,c006-3,c006-3-1,1,4.534718,208.700827,0,0,190.448925,228.3897831,119.262876,95.68962082,5222.872937,1512.368,1530,1312,1530,877,877,877,877,49.56585854,51,31,58,167.7421257,150.106,62.586,297.089
resnet,48520,1646009132,c009,1,c009-1,c009-1-2,2,14.604855,203.664529,0,0,179.513731,204.5167957,119.2496717,96.54177725,3221.854396,1507.692062,1530,1312,1530,877,877,877,877,49.40356313,51,33,57,166.4488939,153.619,62.138,297.77
resnet,30531,1646117563,c002,11,c002-11,c002-11-3,3,7.450015,188.306307,2124,55726.52287,171.010832,192.6348778,119.2305274,96.0027799,3452.51402,1494.927818,1515,1312,1530,877,877,877,877,57.79317046,60,37,67,194.6273448,213.408,68.532,320.574
resnet,148390,1646023752,c007,10,c007-10,c007-10-3,3,8.522423,180.060401,2161,52080.17619,161.580794,174.2947663,119.228794,96.94576613,3763.665532,1502.589504,1530,1312,1530,877,877,877,877,66.83765666,70,42,80,193.810647,226.662,65.074,312.417
resnet,13367,1646125317,c004,11,c004-11,c004-11-0,0,5.946836,186.263961,0,0,171.329512,193.6080376,119.2240566,96.65559232,3603.779368,1505.691152,1530,1312,1530,877,877,877,877,47.1051168,49,31,54,170.2729463,181.3025,61.608,288.351
resnet,79626,1646007935,c003,6,c003-6,c003-6-1,1,9.130186,193.673399,2043,58975.04051,174.693024,205.0008812,119.2116737,95.23303993,3613.382816,1512.191996,1530,1312,1530,877,877,877,877,50.02840909,52,31,59,168.431406,172.16,62.709,283.729
resnet,50423,1646126015,c002,11,c002-11,c002-11-1,1,7.980846,193.797102,0,0,175.704391,195.5312115,119.2036485,95.65128107,3571.773476,1450.837555,1530,663,1530,877,877,877,877,66.68447137,70,39,76,182.4072753,195.04,66.534,306.434
resnet,10871,1646125092,c002,2,c002-2,c002-2-1,1,9.507579,192.573616,0,0,174.023476,196.2732747,119.1976675,96.78591299,5370.428184,1513.120946,1530,1312,1530,877,877,877,877,55.57987352,57,32,68,184.6270797,204.747,62.586,308.206
resnet,32736,1646011744,c007,4,c007-4,c007-4-2,2,16.693752,188.260107,0,0,163.633683,185.8562432,119.1794039,96.78101679,4853.054375,1508.568433,1530,1312,1530,877,877,877,877,42.1875703,44,26,50,177.3652042,190.307,64.095,300.774
resnet,46392,1646088032,c005,7,c005-7,c005-7-3,3,6.811789,190.527411,0,0,173.521855,197.655827,119.1694513,95.73529661,3427.937619,1512.216231,1530,1312,1530,877,877,877,877,53.97581318,56,34,62,181.3371326,196.634,62.586,303.4
resnet,25357,1646115221,c002,11,c002-11,c002-11-1,1,7.771461,177.676861,3440,47149.12811,158.927756,174.3095198,119.168771,96.85941786,3547.182878,1403.067786,1522,648,1530,877,877,877,877,66.46610678,70,40,77,185.8076119,202.331,66.577,312.259
resnet,123355,1646020471,c003,1,c003-1,c003-1-2,2,6.918497,167.645992,0,0,153.155545,167.0470347,119.1565134,95.96294165,4804.130159,1508.821092,1530,1312,1530,877,877,877,877,44.66844584,46,28,52,181.0488575,218.249,60.67,286.598
resnet,48518,1646009132,c009,1,c009-1,c009-1-0,0,14.70823,203.747651,0,0,179.513731,212.966798,119.1563159,96.66770697,4765.786201,1509.821164,1530,1312,1530,877,877,877,877,46.15499102,48,30,54,166.1006896,149.4735,61.649,293.788
resnet,38439,1646207703,c002,7,c002-7,c002-7-3,3,8.620973,177.966414,0,0,159.445586,177.0395123,119.1534214,95.36311775,3577.345453,1514.487365,1530,1312,1530,877,877,877,877,61.91756919,66,32,81,190.4151071,223.1585,63.239,313.024
resnet,125204,1646022595,c005,6,c005-6,c005-6-1,1,13.306666,178.776511,0,0,155.803226,169.9885871,119.1398017,96.07838839,5452.268176,1511.736745,1530,1312,1530,877,877,877,877,52.18073394,55,32,62,198.0207771,238.508,62.627,316.089
resnet,151185,1646007862,c009,4,c009-4,c009-4-0,0,7.377631,163.663358,0,0,146.41029,158.5754645,119.1392429,96.67534381,3705.734603,1505.629032,1530,1312,1530,877,877,877,877,45.94383473,48,28,54,188.1391072,231.86,61.568,295.048
resnet,10292,1646021374,c005,5,c005-5,c005-5-2,2,13.37996,183.484567,0,0,160.653645,182.035735,119.1112865,97.34722227,3818.498749,1514.540168,1530,1312,1530,877,877,877,877,41.81547969,44,26,48,176.2108087,203.649,60.67,285.626
resnet,157223,1646009835,c007,2,c007-2,c007-2-2,2,4.784161,167.31396,2398,39246.10826,152.553152,166.5017549,119.0907583,97.40359336,3243.531354,1501.88642,1522,1312,1530,877,877,877,877,44.23240741,47,26,51,195.9835417,235.505,65.074,313.108
resnet,154177,1646101451,c002,11,c002-11,c002-11-2,2,7.89223,183.107755,2574,59647.95103,165.202863,179.6824247,119.0614095,96.80844098,3452.906547,1511.93818,1530,1312,1530,877,877,877,877,49.91814539,51,34,57,180.6081279,197.114,64.707,298.667
resnet,44272,1646006982,c003,12,c003-12,c003-12-1,1,7.510455,197.365606,0,0,179.799602,204.2046285,119.0559976,96.54325247,3825.707756,1511.387668,1530,1312,1530,877,877,877,877,58.6250335,61,38,67,185.6263613,196.376,64.542,312.489
resnet,62770,1646126141,c008,3,c008-3,c008-3-3,3,16.961911,208.056518,0,0,180.555182,209.9155363,119.0364603,95.6433434,3508.9461,1447.512632,1530,480,1530,877,877,877,877,69.97871795,73,35,85,167.2558728,164.524,62.709,301.58
resnet,49134,1646089201,c005,7,c005-7,c005-7-2,2,6.712883,170.732128,2561,50038.98435,153.598609,165.7921872,119.0354154,96.60523385,3210.192755,1506.742679,1530,1312,1530,877,877,877,877,46.92369978,49,27,55,190.3136244,231.221,62.586,300.972
resnet,71136,1646019930,c005,1,c005-1,c005-1-0,0,5.612559,171.946105,2240,42377.51572,160.53177,176.2473166,119.0134101,96.17511928,3467.402101,1501.384028,1530,1312,1530,877,877,877,877,47.42408223,49,29,55,182.0965924,205.476,61.12,301.06
resnet,24687,1646210349,c003,3,c003-3,c003-3-0,0,7.007456,169.125581,0,0,152.406202,174.0701803,118.9426184,97.24906832,4541.250952,1511.24404,1530,1312,1530,877,877,877,877,44.55112923,46,28,52,187.0965031,223.209,63.77,292.164
resnet,93654,1646128928,c004,7,c004-7,c004-7-2,2,14.402215,198.545016,2766,75502.20288,173.895591,192.8971536,118.939721,95.97514383,3514.123628,1511.037996,1530,1312,1530,877,877,877,877,46.53868888,48,29,55,178.8428195,184.2825,62.138,307
resnet,83930,1646130663,c008,10,c008-10,c008-10-1,1,5.035513,182.297581,0,0,166.976039,194.5553704,118.9397015,96.10286355,3589.300536,1484.006304,1500,1312,1530,877,877,877,877,63.40842648,66,39,76,197.6376813,223.891,68.499,332.792
resnet,103202,1646027036,c007,3,c007-3,c007-3-2,2,5.386648,179.175583,0,0,163.57087,193.3111043,118.9237125,97.31521457,3410.47819,1506.243761,1530,1312,1530,877,877,877,877,42.64179971,44,25,49,176.8465238,198.7115,61.16,292.72
resnet,87798,1646007033,c004,2,c004-2,c004-2-1,1,7.179936,185.978242,1681,35324.99027,168.591851,190.8619357,118.916966,96.47861123,3360.293329,1503.395034,1530,1312,1530,877,877,877,877,63.26882934,66,35,79,188.8461346,208.253,64.011,309.098
resnet,61488,1646127680,c006,7,c006-7,c006-7-2,2,5.025922,175.323247,2345,43294.10081,160.29794,186.7375601,118.912603,96.99556499,4027.013647,1512.660588,1530,1312,1530,877,877,877,877,49.73331373,52,32,57,181.8382502,206.584,61.608,301.458
resnet,90877,1646127748,c004,7,c004-7,c004-7-1,1,14.271505,193.590837,0,0,169.796554,194.8840505,118.91027,96.03820974,4373.439886,1514.406712,1530,1312,1530,877,877,877,877,52.1758427,55,32,62,181.017177,198.0465,62.138,302.515
resnet,46389,1646088032,c005,7,c005-7,c005-7-0,0,6.811559,190.579577,0,0,173.521855,195.6736425,118.9036593,96.92826122,3471.852943,1510.059276,1530,1312,1530,877,877,877,877,48.50082327,50,30,56,172.4418578,182.8235,61.12,290.778
resnet,77517,1646005832,c005,8,c005-8,c005-8-1,1,4.481072,171.376563,0,0,159.998718,174.2365813,118.901873,96.883275,5181.182252,1504.978469,1530,1312,1530,877,877,877,877,59.12832785,61,35,75,194.3386572,231.86,64.095,313.458
resnet,20022,1646127393,c008,5,c008-5,c008-5-0,0,12.055057,170.406335,2399,33896.21405,148.593537,163.9798562,118.8597465,96.36023315,3809.823282,1503.780735,1530,1312,1530,877,877,877,877,47.53663118,49,28,58,187.6018316,221.02,62.097,298.152
resnet,49263,1646126365,c004,8,c004-8,c004-8-3,3,5.448868,167.517119,0,0,152.057981,165.5386775,118.8594997,95.8610028,4870.557465,1514.260265,1530,1312,1530,877,877,877,877,54.88660771,57,33,65,196.6948702,238.508,62.586,307.971
resnet,83143,1646008299,c005,8,c005-8,c005-8-2,2,4.627259,202.690055,0,0,188.036587,220.1096015,118.8536675,96.432489,3271.603447,1510.692817,1530,1312,1530,877,877,877,877,48.61503185,50,30,58,171.6309006,155.082,62.627,301.943
resnet,11996,1646008382,c005,9,c005-9,c005-9-0,0,5.320845,177.870138,0,0,162.48465,180.6804285,118.8356206,96.95925564,4176.199958,1509.585308,1530,1312,1530,877,877,877,877,49.65343602,51,32,60,185.3705444,210.6455,63.564,305.706
resnet,111852,1646210037,c002,1,c002-1,c002-1-1,1,11.216179,190.812588,0,0,169.328366,194.0647079,118.820676,96.15658619,3321.935641,1502.085023,1522,1312,1530,877,877,877,877,55.14197531,57,33,67,190.8263947,212.416,64.053,325.515
resnet,18133,1646157468,c009,2,c009-2,c009-2-1,1,7.781296,214.344183,0,0,196.603975,230.4963763,118.8126669,96.48978012,4659.040979,1517.197433,1530,1312,1530,877,877,877,877,52.57477789,54,34,61,171.2127611,147.281,62.097,305.504
resnet,24278,1646127689,c002,1,c002-1,c002-1-0,0,10.758631,182.670025,0,0,162.054346,186.6845963,118.8117185,95.665253,5177.379047,1510.930792,1530,1312,1530,877,877,877,877,47.09032258,49,29,55,176.291863,200.396,59.164,290.496
resnet,65269,1646022695,c007,1,c007-1,c007-1-3,3,14.530704,212.650941,0,0,188.479,223.6703888,118.7867112,97.24440798,4016.409233,1516.076181,1530,1312,1530,877,877,877,877,48.13384845,50,30,56,172.734007,153.8925,66.175,299.35
resnet,40251,1646127623,c006,4,c006-4,c006-4-0,0,15.122282,214.622793,0,0,190.222617,230.9626719,118.7732108,95.69153935,4686.790779,1513.715295,1530,1312,1530,877,877,877,877,42.65384615,44,27,49,169.7685186,143.967,62.545,312.211
resnet,45375,1646125229,c002,3,c002-3,c002-3-3,3,9.511846,194.607999,2093,61021.11693,175.235034,195.7502978,118.7601089,98.33587706,3666.308165,1502.470749,1522,1312,1530,877,877,877,877,55.48741794,58,34,65,190.4338304,203.649,65.116,320.812
resnet,145411,1646125208,c006,9,c006-9,c006-9-1,1,11.320867,194.205747,0,0,173.950475,204.5009541,118.7542938,95.35609931,3348.551966,1505.351485,1530,1312,1530,877,877,877,877,63.16922234,66,39,75,186.3346479,198.712,64.627,312.623
resnet,142817,1646021249,c005,12,c005-12,c005-12-3,3,5.736079,192.452378,2278,56601.91269,176.160712,198.6979583,118.7472008,96.17823362,3294.625334,1507.693059,1530,1312,1530,877,877,877,877,66.64062924,69,43,80,191.6238364,200.817,67.92,314.219
resnet,45725,1646007906,c009,1,c009-1,c009-1-1,1,15.583235,208.271253,0,0,183.204578,222.5164838,118.7443957,96.18504345,5565.892331,1515.616822,1530,1312,1530,877,877,877,877,51.57888073,54,33,61,177.3036399,168.515,63.606,313.665
resnet,13669,1646126264,c002,2,c002-2,c002-2-0,0,9.42708,185.425352,2161,42575.01711,165.593066,194.6438452,118.7356134,96.71547799,3476.634706,1504.059497,1530,1312,1530,877,877,877,877,46.20566362,48,29,53,176.4125701,195.2385,62.586,294.176
resnet,26499,1646161065,c009,2,c009-2,c009-2-1,1,8.330122,169.58266,0,0,151.428535,163.0019971,118.726162,96.45415191,3443.255594,1503.392045,1530,1312,1530,877,877,877,877,54.5770202,57,34,64,195.0727149,239.817,63.075,307.925
resnet,15513,1646088301,c003,8,c003-8,c003-8-2,2,4.958276,183.502383,2460,56217.51444,168.324724,187.4151203,118.7166646,96.86814994,3449.881591,1511.030372,1530,1312,1530,877,877,877,877,46.97679748,49,28,54,179.1903827,199.414,64.02,299.638
resnet,17321,1646006534,c002,12,c002-12,c002-12-0,0,6.764068,181.844255,2269,44440.13385,165.234371,187.1133015,118.7056974,96.63566202,3767.738707,1510.195362,1530,1312,1530,877,877,877,877,55.36492754,57,40,63,183.1652026,203.472,64.053,299.606
resnet,84897,1646128753,c002,4,c002-4,c002-4-3,3,8.926071,208.480131,2117,63094.64827,189.688682,236.6027382,118.7011725,95.32702714,4396.269773,1514.832661,1530,1312,1530,877,877,877,877,49.39405392,51,31,57,163.0654714,149.328,60.22,285.141
resnet,50799,1646127572,c002,3,c002-3,c002-3-2,2,9.681665,183.35566,0,0,163.792863,180.3852579,118.6950877,97.15991467,3520.879656,1507.961966,1530,1312,1530,877,877,877,877,46.56787595,48,28,54,185.1214373,212.209,62.586,300.862
resnet,84895,1646128753,c002,4,c002-4,c002-4-1,1,8.918773,208.480619,0,0,189.688682,215.3751295,118.6815635,96.23037302,4508.421502,1514.379959,1530,1312,1530,877,877,877,877,49.51449644,51,31,58,171.8385557,157.121,61.608,306.191
resnet,146385,1646006554,c003,7,c003-7,c003-7-2,2,13.043865,191.036745,0,0,168.642028,198.2065822,118.6724082,96.98273987,4437.717393,1513.766366,1530,1312,1530,877,877,877,877,46.71221417,48,29,54,179.6388187,192.0735,62.627,300.199
resnet,63044,1646072395,c004,1,c004-1,c004-1-2,2,13.296114,219.924804,0,0,196.496507,228.0186701,118.6668864,95.36342602,5028.880862,1514.347633,1530,1312,1530,877,877,877,877,48.56265119,50,28,60,168.2020278,132.0395,65.643,308.172
resnet,8385,1646008126,c003,4,c003-4,c003-4-2,2,4.627012,191.921473,0,0,177.20415,198.4978498,118.6578609,96.29631788,4431.32937,1512.643089,1530,1312,1530,877,877,877,877,44.37823974,45,27,54,175.0820283,177.346,65.154,298.758
resnet,10293,1646021374,c005,5,c005-5,c005-5-3,3,13.380391,183.488811,1951,46756.72813,160.653645,182.105323,118.6521801,96.49419691,3618.171499,1512.491082,1530,1312,1530,877,877,877,877,50.01022794,52,31,58,183.8192329,217.9495,61.649,304.772
resnet,105116,1646127696,c006,6,c006-6,c006-6-0,0,15.041625,182.414544,2426,53316.50547,157.722408,175.8425464,118.6362943,96.19552828,4526.436193,1508.959951,1530,1312,1530,877,877,877,877,45.61304736,48,28,53,182.8549249,211.444,61.608,298.242
resnet,27759,1646116380,c002,11,c002-11,c002-11-2,2,7.857937,207.097349,0,0,189.235304,212.0301737,118.6230746,96.04601841,3365.725798,1511.964682,1530,1312,1530,877,877,877,877,49.33080999,50,34,56,170.1021718,148.913,64.707,301.468
resnet,140058,1646020074,c005,12,c005-12,c005-12-1,1,5.568771,198.544559,0,0,183.385176,202.7250957,118.6222285,95.8603546,3477.692477,1499.712322,1515,1312,1530,877,877,877,877,66.28186145,68,43,80,191.5136626,191.037,67.476,323.688
resnet,163330,1646200206,c002,4,c002-4,c002-4-0,0,9.410507,200.860751,0,0,181.648293,209.5756113,118.5987301,95.35845695,3920.290055,1500.786911,1522,1312,1530,877,877,877,877,52.49109948,54,32,61,184.9413251,183.3095,65.074,320.326
resnet,31884,1646128753,c006,11,c006-11,c006-11-2,2,6.898535,176.067814,1,2.054443,159.367564,174.1254499,118.5940951,96.64113075,3418.189958,1509.852676,1530,1312,1530,877,877,877,877,57.29933815,59,38,65,192.0216191,220.9475,64.542,313.18
resnet,18365,1646089462,c003,8,c003-8,c003-8-2,2,4.915543,172.636199,0,0,157.714934,175.7063622,118.5855642,96.7701599,3679.842047,1510.710638,1530,1312,1530,877,877,877,877,47.68429049,50,28,56,186.0587548,217.542,63.281,300.123
resnet,11997,1646008382,c005,9,c005-9,c005-9-1,1,5.301636,177.868766,0,0,162.48465,189.7837515,118.5852513,95.9250778,4241.46536,1492.264531,1515,1312,1530,877,877,877,877,63.65470187,65,38,82,202.2861489,236.894,68.943,322.817
resnet,47102,1646008215,c003,12,c003-12,c003-12-2,2,7.848737,175.455728,0,0,157.695505,182.9527456,118.5581945,96.35657072,3541.259024,1509.5003,1530,1312,1530,877,877,877,877,48.28010785,50,31,57,181.1493712,211.1665,60.71,298.833
resnet,74232,1646022139,c002,9,c002-9,c002-9-2,2,10.809652,204.922854,2807,86745.17988,184.188542,199.208211,118.554786,97.03066689,4014.865006,1511.866422,1530,1312,1530,877,877,877,877,49.57397692,51,32,57,178.0125858,172.4775,65.686,307
resnet,150497,1646128895,c006,3,c006-3,c006-3-2,2,4.444302,186.555112,0,0,171.893537,209.8136304,118.535622,96.63327038,3382.571859,1511.220178,1530,1312,1530,877,877,877,877,43.76532887,45,27,52,172.3267865,183.98,59.653,295.438
resnet,128357,1646022767,c003,1,c003-1,c003-1-3,3,7.057691,199.101578,1767,40617.15283,182.099913,209.5929813,118.5324974,97.00419754,3134.109735,1508.545793,1530,1312,1530,877,877,877,877,50.71424767,53,31,60,181.0956162,185.44,64.584,315.258
resnet,76247,1646006584,c003,6,c003-6,c003-6-0,0,10.397498,194.260746,0,0,174.464478,196.5238673,118.521397,95.90207413,3358.173963,1510.293955,1530,1312,1530,877,877,877,877,45.29755962,47,28,55,180.3217784,190.1855,66.621,303.689
resnet,64760,1646009336,c004,6,c004-6,c004-6-3,3,4.749358,170.780931,2109,47809.32092,155.951324,167.7951066,118.5201605,96.440604,3382.134284,1505.447752,1530,1312,1530,877,877,877,877,51.87856709,54,31,62,189.6521788,227.2035,63.606,303.885
