exp,input_size,reps,uuid,cabinet,node,ts,kern,kern_min_start,kern_max_start,num_kerns,perf,freq,memfreq,temp,pwr,dev_id
sgemm,25536,100,GPU-79aa39c5-80d6-8b6e-3967-fb6920774de3,c009,9,1592592059,volta_sgemm_128x32_sliced1x4_nn,290.564546,533.690381,100,2456.275204,1357,877,69,297.378,0
sgemm,25536,100,GPU-12e66e34-77d9-f920-d277-b2a9b82d1fc7,c009,10,1593505012,volta_sgemm_128x32_sliced1x4_nn,290.038404,528.813686,100,2412.259806,1372,877,71,297.378,0
sgemm,25536,100,GPU-d3a84590-35ac-fb7c-a145-9d73d4598c1e,c004,4,1593129907,volta_sgemm_128x32_sliced1x4_nn,290.461369,528.633196,100,2406.095776,1387,877,61,297.211,0
sgemm,25536,100,GPU-05a855f3-65a0-23e1-9d96-7b4140252d90,c009,7,1593340706,volta_sgemm_128x32_sliced1x4_nn,289.744777,535.441495,100,2482.124133,1335,877,64,298.152,0
sgemm,25536,100,GPU-4b03962c-bc72-b46f-af88-77504b01f0fc,c003,2,1593328773,volta_sgemm_128x32_sliced1x4_nn,291.831501,529.337414,100,2399.551663,1380,877,64,297.309,0
sgemm,25536,100,GPU-d81f661a-c117-c5a3-fc5e-0ef6cca17875,c002,9,1593503623,volta_sgemm_128x32_sliced1x4_nn,291.034055,532.9392,100,2443.825816,1357,877,59,297.985,0
sgemm,25536,100,GPU-12e66e34-77d9-f920-d277-b2a9b82d1fc7,c009,10,1593505555,volta_sgemm_128x32_sliced1x4_nn,291.471248,530.231507,100,2412.02651,1372,877,71,297.378,0
sgemm,25536,100,GPU-1e2ee471-fb46-a0a3-b387-28e8c26be3f5,c009,10,1593471601,volta_sgemm_128x32_sliced1x4_nn,290.153143,535.528403,100,2478.812704,1342,877,67,295.728,0
sgemm,25536,100,GPU-a01e868d-4e09-f35e-2e13-854182758530,c005,6,1593505381,volta_sgemm_128x32_sliced1x4_nn,290.353286,537.137009,100,2493.069531,1327,877,71,297.47,0
sgemm,25536,100,GPU-1d5354ba-ac04-b5a8-3b42-6bbc274e625e,c005,3,1593331030,volta_sgemm_128x32_sliced1x4_nn,291.587361,531.277087,100,2421.314,1372,877,65,297.47,0
sgemm,25536,100,GPU-bd3968a1-4406-2f8f-11ab-e937ad979da5,c007,10,1593120242,volta_sgemm_128x32_sliced1x4_nn,290.271848,536.43457,100,2486.66998,1335,877,64,298.348,0
sgemm,25536,100,GPU-0b5f7491-5033-ecfa-efd9-1c528756423d,c009,8,1593334112,volta_sgemm_128x32_sliced1x4_nn,292.726729,538.885028,100,2486.81402,1335,877,64,297.955,0
sgemm,25536,100,GPU-b6695578-8c75-9047-4e39-34a02fe1745f,c004,2,1593128293,volta_sgemm_128x32_sliced1x4_nn,290.003984,527.79567,100,2401.986765,1387,877,54,295.438,0
sgemm,25536,100,GPU-a605aae5-e294-9ee3-7bf0-9d47198c03a6,c006,5,1593129400,volta_sgemm_128x32_sliced1x4_nn,289.920138,526.525068,100,2390.148418,1387,877,60,295.728,0
sgemm,25536,100,GPU-330bb1f3-a1f9-4be5-3cf4-293e48a14042,c009,9,1593471053,volta_sgemm_128x32_sliced1x4_nn,290.272289,531.43017,100,2436.143071,1365,877,53,296.697,0
sgemm,25536,100,GPU-e68ae83b-90f0-f330-aef5-5c0330594aa8,c004,9,1592333139,volta_sgemm_128x32_sliced1x4_nn,290.672801,531.371591,100,2431.398337,1372,877,70,297.378,0
sgemm,25536,100,GPU-c473a20a-3dc2-2ac2-4c03-54ec2ed7e845,c008,5,1593120239,volta_sgemm_128x32_sliced1x4_nn,290.667826,534.541943,100,2463.334357,1350,877,55,296.911,0
sgemm,25536,100,GPU-5bef6edb-1abb-8f9c-b381-8025163b6743,c009,11,1593463999,volta_sgemm_128x32_sliced1x4_nn,291.584073,530.895436,100,2417.505939,1372,877,59,297.47,0
sgemm,25536,100,GPU-7613fe78-cca7-81bd-13e8-dc4926a25bae,c009,12,1593506649,volta_sgemm_128x32_sliced1x4_nn,290.402255,532.442988,100,2444.780133,1357,877,53,296.697,0
sgemm,25536,100,GPU-79aa39c5-80d6-8b6e-3967-fb6920774de3,c009,9,1593462879,volta_sgemm_128x32_sliced1x4_nn,290.272893,533.415957,100,2456.508133,1357,877,70,297.378,0
sgemm,25536,100,GPU-325987a2-86cc-2265-615b-14bfeee98170,c009,12,1593123462,volta_sgemm_128x32_sliced1x4_nn,290.858463,533.968339,100,2456.171173,1357,877,71,296.305,0
sgemm,25536,100,GPU-ae13d3c0-4338-b02e-4949-57d6fa4535af,c005,11,1593503058,volta_sgemm_128x32_sliced1x4_nn,293.262401,531.141195,100,2402.847061,1387,877,62,297.47,0
sgemm,25536,100,GPU-e9caf4fd-24f3-90d5-e8c1-b64c4bad77fc,c009,11,1593354853,volta_sgemm_128x32_sliced1x4_nn,290.666559,532.438712,100,2442.884776,1357,877,71,296.603,0
sgemm,25536,100,GPU-05942aeb-25bb-39fd-a337-cfa596352270,c003,11,1593128874,volta_sgemm_128x32_sliced1x4_nn,290.982491,534.353749,100,2458.598296,1350,877,73,297.47,0
sgemm,25536,100,GPU-875d6a05-397c-8b29-9e9e-4087c65b2cb3,c005,6,1593358169,volta_sgemm_128x32_sliced1x4_nn,290.316195,528.465667,100,2405.850806,1380,877,63,296.212,0
sgemm,25536,100,GPU-41b8fcdb-cfe2-d189-f7ba-8e6e7ba91fcc,c008,4,1592332437,volta_sgemm_128x32_sliced1x4_nn,290.74812,533.891511,100,2456.591235,1350,877,71,297.089,0
sgemm,25536,100,GPU-e9caf4fd-24f3-90d5-e8c1-b64c4bad77fc,c009,11,1593338430,volta_sgemm_128x32_sliced1x4_nn,290.133904,531.895612,100,2442.532867,1357,877,71,297.089,0
sgemm,25536,100,GPU-9f735b71-1dee-55a2-3208-79410b78cba3,c004,8,1593127758,volta_sgemm_128x32_sliced1x4_nn,290.221133,532.284647,100,2445.664194,1357,877,74,296.684,0
sgemm,25536,100,GPU-02899afa-3f47-50af-f1c1-3df54389d406,c005,11,1593465212,volta_sgemm_128x32_sliced1x4_nn,291.428076,537.386206,100,2485.047337,1335,877,70,296.893,0
sgemm,25536,100,GPU-1e2ee471-fb46-a0a3-b387-28e8c26be3f5,c009,10,1593120728,volta_sgemm_128x32_sliced1x4_nn,293.573875,538.689035,100,2476.322908,1342,877,67,295.728,0
sgemm,25536,100,GPU-9e3c1406-fa34-226b-3ded-a2fbc3c389ae,c005,11,1593469149,volta_sgemm_128x32_sliced1x4_nn,290.472424,530.610087,100,2425.941408,1372,877,65,295.626,0
sgemm,25536,100,GPU-6b083f7e-9315-0c66-0282-2c4e13c64de6,c004,3,1593410014,volta_sgemm_128x32_sliced1x4_nn,291.683918,533.125982,100,2438.857449,1357,877,63,297.378,0
sgemm,25536,100,GPU-97cc4dc2-2497-4e9d-f7e3-a2c6c0bf3f69,c002,6,1593467438,volta_sgemm_128x32_sliced1x4_nn,290.712669,531.29822,100,2430.520898,1372,877,67,296.911,0
sgemm,25536,100,GPU-8f681d2e-fbe0-b907-1d01-a17ef8c5ab83,c007,8,1593144943,volta_sgemm_128x32_sliced1x4_nn,290.418318,528.335767,100,2403.604663,1380,877,65,295.438,0
sgemm,25536,100,GPU-5c16cb99-a40d-ffed-e09d-fc9eaec2c19e,c007,6,1593119698,volta_sgemm_128x32_sliced1x4_nn,291.953656,536.537758,100,2470.616276,1342,877,61,296.893,0
sgemm,25536,100,GPU-69b53e9e-1fa2-fc92-26cc-06c644eca70b,c002,9,1593505930,volta_sgemm_128x32_sliced1x4_nn,290.305789,536.061328,100,2482.391316,1342,877,55,296.623,0
sgemm,25536,100,GPU-3204c202-d774-3a4f-652c-c2ea75264724,c007,1,1593119698,volta_sgemm_128x32_sliced1x4_nn,290.00065,532.148876,100,2446.25148,1350,877,70,297.955,0
sgemm,25536,100,GPU-6b710acb-0c06-95b6-014d-e7849bced0f1,c009,10,1592590972,volta_sgemm_128x32_sliced1x4_nn,290.745966,529.677701,100,2413.703786,1372,877,71,296.79,0
sgemm,25536,100,GPU-330bb1f3-a1f9-4be5-3cf4-293e48a14042,c009,9,1592065362,volta_sgemm_128x32_sliced1x4_nn,290.824102,531.982966,100,2435.976541,1365,877,52,296.697,0
sgemm,25536,100,GPU-80147599-6aa7-2471-e053-25728ec0234c,c005,11,1593503058,volta_sgemm_128x32_sliced1x4_nn,290.425723,533.525521,100,2455.654816,1357,877,61,297.274,0
sgemm,25536,100,GPU-acaa791c-b319-3082-d64a-78c1a2270ed0,c003,9,1593503059,volta_sgemm_128x32_sliced1x4_nn,293.670678,532.370944,100,2411.176745,1380,877,61,297.378,0
sgemm,25536,100,GPU-e9f00ee0-61d4-9c3b-ec68-a31bc5c16b66,c003,8,1592593322,volta_sgemm_128x32_sliced1x4_nn,290.464682,529.821188,100,2418.329622,1365,877,72,297.788,0
sgemm,25536,100,GPU-882e21d0-690d-c2b9-d5cb-f196d50b1134,c006,9,1593128293,volta_sgemm_128x32_sliced1x4_nn,290.906147,526.756922,100,2382.583684,1395,877,62,296.986,0
sgemm,25536,100,GPU-655f65a9-81f2-722b-9462-0bd6e4f55946,c009,6,1593410586,volta_sgemm_128x32_sliced1x4_nn,290.064865,527.443393,100,2397.993908,1387,877,55,296.697,0
sgemm,25536,100,GPU-70222c02-791d-6b1b-c846-e10c1922057f,c007,1,1593120243,volta_sgemm_128x32_sliced1x4_nn,290.112881,533.46953,100,2458.289592,1357,877,66,296.986,0
sgemm,25536,100,GPU-2bd80322-4f33-670d-9bfd-daf82d48e8a1,c007,7,1593120244,volta_sgemm_128x32_sliced1x4_nn,290.301342,528.992186,100,2411.518745,1372,877,66,297.667,0
sgemm,25536,100,GPU-a8acaa63-8e86-852f-ca71-23e922e44e27,c009,8,1593341816,volta_sgemm_128x32_sliced1x4_nn,290.236033,535.015709,100,2472.890796,1342,877,64,296.697,0
sgemm,25536,100,GPU-7613fe78-cca7-81bd-13e8-dc4926a25bae,c009,12,1593413914,volta_sgemm_128x32_sliced1x4_nn,290.43575,532.684888,100,2446.848255,1357,877,53,296.697,0
sgemm,25536,100,GPU-e9caf4fd-24f3-90d5-e8c1-b64c4bad77fc,c009,11,1592433565,volta_sgemm_128x32_sliced1x4_nn,290.417652,531.043225,100,2431.031673,1372,877,67,297.089,0
sgemm,25536,100,GPU-3acca113-a64b-4bbe-0a00-b37c3729922c,c006,2,1593329923,volta_sgemm_128x32_sliced1x4_nn,291.118903,533.142825,100,2444.981184,1350,877,64,298.152,0
sgemm,25536,100,GPU-284545b4-1b50-fc7e-7ce5-d4a992fd6e01,c007,12,1593127753,volta_sgemm_128x32_sliced1x4_nn,290.403252,534.895038,100,2469.989316,1342,877,71,296.212,0
sgemm,25536,100,GPU-c3104718-6df3-e7c6-e167-dbf589204f97,c003,8,1593505372,volta_sgemm_128x32_sliced1x4_nn,290.736845,532.444873,100,2441.92248,1357,877,67,298.076,0
sgemm,25536,100,GPU-b6695578-8c75-9047-4e39-34a02fe1745f,c004,2,1593462368,volta_sgemm_128x32_sliced1x4_nn,291.049913,528.844517,100,2401.943653,1387,877,53,295.438,0
sgemm,25536,100,GPU-9debf363-bb51-a24a-e427-e0ef5ee899d2,-1,-1,1593328795,volta_sgemm_128x32_sliced1x4_nn,289.560897,531.899309,100,2448.351408,1350,877,69,297.955,0
sgemm,25536,100,GPU-02899afa-3f47-50af-f1c1-3df54389d406,c005,11,1593357633,volta_sgemm_128x32_sliced1x4_nn,290.633131,536.600746,100,2485.180102,1335,877,71,296.893,0
sgemm,25536,100,GPU-56eb4503-d2a8-6ad3-4bbe-b3ad892f95be,c009,11,1593469489,volta_sgemm_128x32_sliced1x4_nn,290.598398,535.724854,100,2476.413367,1335,877,70,297.758,0
sgemm,25536,100,GPU-dbddb6b2-ac69-139d-c9d1-cfe9c076e777,c003,7,1592593000,volta_sgemm_128x32_sliced1x4_nn,366.511014,608.219075,100,2441.55348,1357,877,63,297.344,0
sgemm,25536,100,GPU-d47ae382-f0c7-5df4-cc5b-3cc4314f532e,c004,7,1593127211,volta_sgemm_128x32_sliced1x4_nn,290.425056,535.106701,100,2471.613888,1342,877,66,296.408,0
sgemm,25536,100,GPU-dbdec607-181b-85b9-5dbf-1146c733d1da,c007,7,1593122725,volta_sgemm_128x32_sliced1x4_nn,308.244832,554.041503,100,2483.348204,1335,877,72,296.697,0
sgemm,25536,100,GPU-9ff935df-682b-190a-02b1-d62266c2d8fa,c007,4,1593123802,volta_sgemm_128x32_sliced1x4_nn,290.577469,528.595864,100,2404.496531,1387,877,57,296.697,0
sgemm,25536,100,GPU-5d3797b3-2cb5-74f5-8bbb-2d895d8025b8,c004,12,1593411122,volta_sgemm_128x32_sliced1x4_nn,290.251711,527.205721,100,2393.647908,1387,877,59,297.47,0
sgemm,25536,100,GPU-45140140-249a-2e03-14b3-4d2f64f09570,c009,7,1593355944,volta_sgemm_128x32_sliced1x4_nn,290.599978,532.586697,100,2444.745551,1357,877,71,296.305,0
sgemm,25536,100,GPU-4242a221-52f8-8299-7373-5f301d2af9c5,c005,3,1593329343,volta_sgemm_128x32_sliced1x4_nn,290.803213,533.149194,100,2448.302643,1357,877,74,297.274,0
sgemm,25536,100,GPU-2f260dfa-28cd-d3c5-b833-9f853d74dae6,c004,8,1592332591,volta_sgemm_128x32_sliced1x4_nn,290.254886,532.483135,100,2446.957837,1357,877,63,297.274,0
sgemm,25536,100,GPU-0eb2efda-9d53-3fdc-407c-6e198ad37fbd,c007,12,1593122182,volta_sgemm_128x32_sliced1x4_nn,291.090614,536.477898,100,2479.139265,1342,877,80,296.603,0
sgemm,25536,100,GPU-05a855f3-65a0-23e1-9d96-7b4140252d90,c009,7,1593414518,volta_sgemm_128x32_sliced1x4_nn,289.949566,535.743264,100,2483.157571,1335,877,63,298.152,0
sgemm,25536,100,GPU-811a6e89-965d-e41b-033f-934bec673756,c003,11,1593504143,volta_sgemm_128x32_sliced1x4_nn,290.470887,535.150906,100,2472.102214,1335,877,73,297.561,0
sgemm,25536,100,GPU-9e3c1406-fa34-226b-3ded-a2fbc3c389ae,c005,11,1593413345,volta_sgemm_128x32_sliced1x4_nn,290.584721,531.140847,100,2430.170102,1372,877,68,296.79,0
sgemm,25536,100,GPU-b178aba3-3f4d-78c2-c666-aa3fb1cc43d1,c008,5,1593120239,volta_sgemm_128x32_sliced1x4_nn,292.364427,534.158882,100,2442.985357,1357,877,77,296.24,0
sgemm,25536,100,GPU-3b22cb13-3eca-ed5b-f743-4731bf591f86,c006,10,1592593474,volta_sgemm_128x32_sliced1x4_nn,291.457545,538.070346,100,2491.317867,1335,877,70,296.79,0
sgemm,25536,100,GPU-d81f661a-c117-c5a3-fc5e-0ef6cca17875,c002,9,1593462916,volta_sgemm_128x32_sliced1x4_nn,290.397256,531.956595,100,2440.171704,1365,877,58,297.985,0
sgemm,25536,100,GPU-ae13d3c0-4338-b02e-4949-57d6fa4535af,c005,11,1593462916,volta_sgemm_128x32_sliced1x4_nn,321.881251,559.362557,100,2398.823418,1387,877,61,297.274,0
sgemm,25536,100,GPU-eb58f9b0-f8e1-abcf-caa1-bb0ace2fe3a3,c009,10,1592592057,volta_sgemm_128x32_sliced1x4_nn,291.167569,534.888991,100,2462.138439,1342,877,66,296.986,0
sgemm,25536,100,GPU-73dee6d8-b90a-5946-9a3f-91299035c506,c005,2,1593470239,volta_sgemm_128x32_sliced1x4_nn,290.843798,536.157058,100,2478.358735,1335,877,73,297.378,0
sgemm,25536,100,GPU-325987a2-86cc-2265-615b-14bfeee98170,c009,12,1593505561,volta_sgemm_128x32_sliced1x4_nn,292.005458,535.495572,100,2459.948551,1357,877,72,296.305,0
sgemm,25536,100,GPU-4326be32-1007-7aeb-7dee-ae920ea0f8f9,c007,7,1591812742,volta_sgemm_128x32_sliced1x4_nn,290.397841,530.918763,100,2430.296796,1365,877,72,296.79,0
sgemm,25536,100,GPU-169ca29a-dcc8-1dfb-dfac-c08864212ef1,c007,9,1593122182,volta_sgemm_128x32_sliced1x4_nn,290.11188,532.720259,100,2451.15302,1350,877,74,297.47,0
sgemm,25536,100,GPU-2a361805-e724-c2ff-f257-62d27363b999,c009,8,1593414511,volta_sgemm_128x32_sliced1x4_nn,290.324202,535.839008,100,2480.593204,1342,877,71,296.893,0
sgemm,25536,100,GPU-3763b8f9-5aad-7809-7f06-08cd46b6a2de,c006,3,1593504679,volta_sgemm_128x32_sliced1x4_nn,291.165444,533.198769,100,2445.104429,1357,877,70,297.863,0
sgemm,25536,100,GPU-8f681d2e-fbe0-b907-1d01-a17ef8c5ab83,c007,8,1591810532,volta_sgemm_128x32_sliced1x4_nn,290.056739,528.320298,100,2407.146694,1372,877,67,296.408,0
sgemm,25536,100,GPU-9e1cf5cc-4909-70cb-0d05-3d13dd62fd8c,c005,6,1593331060,volta_sgemm_128x32_sliced1x4_nn,291.092778,528.736164,100,2400.520133,1387,877,65,297.274,0
sgemm,25536,100,GPU-742060f5-891d-3f9e-2865-ba8ced97b77e,c003,3,1593129402,volta_sgemm_128x32_sliced1x4_nn,290.594167,533.919849,100,2458.255582,1350,877,73,297.107,0
sgemm,25536,100,GPU-9b7aae3b-7f3e-3ae8-bfee-b63b23b6339a,c003,2,1593357059,volta_sgemm_128x32_sliced1x4_nn,290.550433,534.701431,100,2466.601276,1342,877,70,297.304,0
sgemm,25536,100,GPU-6b710acb-0c06-95b6-014d-e7849bced0f1,c009,10,1593465068,volta_sgemm_128x32_sliced1x4_nn,290.553231,529.819049,100,2417.063602,1372,877,72,296.986,0
sgemm,25536,100,GPU-f4957f78-5e36-a757-c0eb-f11e1ee62577,c008,7,1593355962,volta_sgemm_128x32_sliced1x4_nn,290.527137,523.592136,100,2354.597265,1410,877,72,298.364,0
sgemm,25536,100,GPU-05942aeb-25bb-39fd-a337-cfa596352270,c003,11,1593504143,volta_sgemm_128x32_sliced1x4_nn,302.786297,546.629196,100,2463.452867,1350,877,74,297.955,0
sgemm,25536,100,GPU-7aa05862-a773-2b1c-3e4b-5cfc30be7841,c002,6,1593466326,volta_sgemm_128x32_sliced1x4_nn,290.536795,529.106642,100,2409.828276,1380,877,61,296.408,0
sgemm,25536,100,GPU-6ca171d1-fbc0-7538-4b60-66e45b9ed457,c007,2,1592330328,volta_sgemm_128x32_sliced1x4_nn,290.064554,525.459786,100,2378.017459,1395,877,62,297.47,0
sgemm,25536,100,GPU-f2f0483a-42e5-3d0e-aee2-7f7077538163,c007,3,1593122719,volta_sgemm_128x32_sliced1x4_nn,291.092073,529.979247,100,2413.248316,1372,877,69,296.986,0
sgemm,25536,100,GPU-9f735b71-1dee-55a2-3208-79410b78cba3,c004,8,1592332591,volta_sgemm_128x32_sliced1x4_nn,294.624347,535.530861,100,2433.743296,1365,877,69,296.881,0
sgemm,25536,100,GPU-8b0b6e25-82d6-c53f-67f4-78938ef0c099,c009,1,1591810533,volta_sgemm_128x32_sliced1x4_nn,290.017242,529.316276,100,2417.378459,1372,877,69,297.182,0
sgemm,25536,100,GPU-1d459623-4749-d787-4306-73f5ea8c21bf,c004,7,1593129394,volta_sgemm_128x32_sliced1x4_nn,290.397927,531.431024,100,2435.135051,1365,877,67,296.697,0
sgemm,25536,100,GPU-12e66e34-77d9-f920-d277-b2a9b82d1fc7,c009,10,1593462862,volta_sgemm_128x32_sliced1x4_nn,290.183482,528.795843,100,2410.828041,1372,877,71,297.378,0
sgemm,25536,100,GPU-5bef6edb-1abb-8f9c-b381-8025163b6743,c009,11,1593415510,volta_sgemm_128x32_sliced1x4_nn,290.194331,529.189081,100,2414.151949,1372,877,58,297.955,0
sgemm,25536,100,GPU-1e2ee471-fb46-a0a3-b387-28e8c26be3f5,c009,10,1592433566,volta_sgemm_128x32_sliced1x4_nn,290.809025,536.162854,100,2478.639316,1342,877,66,295.728,0
sgemm,25536,100,GPU-330bb1f3-a1f9-4be5-3cf4-293e48a14042,c009,9,1592593141,volta_sgemm_128x32_sliced1x4_nn,329.01556,569.580172,100,2430.001143,1372,877,52,297.182,0
sgemm,25536,100,GPU-d6337747-3cda-0a3c-71bb-132c1a74de32,c008,10,1593122183,volta_sgemm_128x32_sliced1x4_nn,290.545729,534.495667,100,2464.313276,1342,877,68,296.697,0
sgemm,25536,100,GPU-56eb4503-d2a8-6ad3-4bbe-b3ad892f95be,c009,11,1593408435,volta_sgemm_128x32_sliced1x4_nn,290.865911,535.633428,100,2472.875602,1335,877,71,297.758,0
sgemm,25536,100,GPU-3a24bed5-f40b-0330-325c-b202c5d8f84e,c009,11,1593337345,volta_sgemm_128x32_sliced1x4_nn,291.826131,531.905833,100,2425.494286,1365,877,68,297.274,0
sgemm,25536,100,GPU-c3104718-6df3-e7c6-e167-dbf589204f97,c003,8,1593145481,volta_sgemm_128x32_sliced1x4_nn,290.169356,531.6393,100,2439.491367,1365,877,66,297.592,0
sgemm,25536,100,GPU-5d3797b3-2cb5-74f5-8bbb-2d895d8025b8,c004,12,1593410580,volta_sgemm_128x32_sliced1x4_nn,290.062837,526.140479,100,2384.879765,1395,877,57,297.47,0
sgemm,25536,100,GPU-c6363c25-1911-d1fe-1c68-85a594c56f97,c005,9,1593469755,volta_sgemm_128x32_sliced1x4_nn,290.578309,530.121016,100,2419.8535,1372,877,60,297.955,0
sgemm,25536,100,GPU-f4957f78-5e36-a757-c0eb-f11e1ee62577,c008,7,1593354876,volta_sgemm_128x32_sliced1x4_nn,292.431481,525.21898,100,2351.637827,1410,877,70,297.879,0
sgemm,25536,100,GPU-8797dd58-0a94-6095-ba35-17510048300c,c003,6,1593144396,volta_sgemm_128x32_sliced1x4_nn,290.832716,527.538795,100,2390.986153,1395,877,48,296.334,0
sgemm,25536,100,GPU-d02d17f1-c5f5-0177-519c-64fbe4b26d40,c007,7,1591813285,volta_sgemm_128x32_sliced1x4_nn,294.137216,533.510559,100,2418.08198,1372,877,67,296.986,0
sgemm,25536,100,GPU-8b0b6e25-82d6-c53f-67f4-78938ef0c099,c009,1,1593332088,volta_sgemm_128x32_sliced1x4_nn,290.343231,530.538085,100,2426.43049,1365,877,70,297.667,0
sgemm,25536,100,GPU-9e1cf5cc-4909-70cb-0d05-3d13dd62fd8c,c005,6,1593503602,volta_sgemm_128x32_sliced1x4_nn,290.039246,527.721778,100,2401.073214,1387,877,65,297.274,0
sgemm,25536,100,GPU-2a361805-e724-c2ff-f257-62d27363b999,c009,8,1593361415,volta_sgemm_128x32_sliced1x4_nn,290.820598,536.351857,100,2480.408765,1335,877,71,296.408,0
sgemm,25536,100,GPU-500978bb-225b-0606-b369-c17bfd5cfe10,c004,6,1593127211,volta_sgemm_128x32_sliced1x4_nn,328.076776,570.128741,100,2445.492531,1357,877,70,297.089,0
sgemm,25536,100,GPU-1d5354ba-ac04-b5a8-3b42-6bbc274e625e,c005,3,1593354876,volta_sgemm_128x32_sliced1x4_nn,290.232482,529.519925,100,2417.37048,1372,877,64,297.47,0
sgemm,25536,100,GPU-325987a2-86cc-2265-615b-14bfeee98170,c009,12,1593362228,volta_sgemm_128x32_sliced1x4_nn,290.58885,534.138465,100,2460.516245,1357,877,72,296.305,0
sgemm,25536,100,GPU-a37080d5-f230-052c-5f0b-793579612aa1,c009,2,1593330439,volta_sgemm_128x32_sliced1x4_nn,296.848607,529.825076,100,2353.244837,1417,877,56,297.199,0
sgemm,25536,100,GPU-cdeb2f64-49fd-8651-5392-c871a9df0820,c007,3,1593120269,volta_sgemm_128x32_sliced1x4_nn,296.702,534.563052,100,2402.78148,1380,877,65,296.305,0
sgemm,25536,100,GPU-2a6e80db-871c-96c0-551b-7d1467f2f059,c006,4,1593120791,volta_sgemm_128x32_sliced1x4_nn,290.048463,527.850489,100,2402.217949,1380,877,64,297.667,0
sgemm,25536,100,GPU-2ce0bf93-f10d-dc28-ccd9-9b717f694600,c003,10,1593504682,volta_sgemm_128x32_sliced1x4_nn,290.370912,524.319212,100,2363.300357,1402,877,63,295.718,0
sgemm,25536,100,GPU-1e115173-5eb2-4850-212b-b207cbe5a6fc,c003,8,1592592230,volta_sgemm_128x32_sliced1x4_nn,290.295235,529.145169,100,2412.660694,1380,877,61,297.985,0
sgemm,25536,100,GPU-864a00b7-aa2d-d832-911a-3ca6b7a10d85,c003,5,1593412774,volta_sgemm_128x32_sliced1x4_nn,290.710076,529.711959,100,2414.293214,1372,877,60,296.501,0
sgemm,25536,100,GPU-45140140-249a-2e03-14b3-4d2f64f09570,c009,7,1593330692,volta_sgemm_128x32_sliced1x4_nn,312.097529,553.99531,100,2443.599133,1357,877,70,296.501,0
sgemm,25536,100,GPU-a79f9268-843c-af5b-9f73-2c119db36042,c008,12,1593330413,volta_sgemm_128x32_sliced1x4_nn,290.295053,529.986914,100,2421.425122,1387,877,67,296.501,0
sgemm,25536,100,GPU-1a9e9e9e-db0c-45a0-d1e0-0286ec1b1ce7,c008,5,1593122723,volta_sgemm_128x32_sliced1x4_nn,291.429794,530.034365,100,2410.09051,1380,877,53,296.697,0
sgemm,25536,100,GPU-655f65a9-81f2-722b-9462-0bd6e4f55946,c009,6,1593413268,volta_sgemm_128x32_sliced1x4_nn,290.41273,527.976678,100,2399.767265,1380,877,55,297.182,0
sgemm,25536,100,GPU-02899afa-3f47-50af-f1c1-3df54389d406,c005,11,1593463491,volta_sgemm_128x32_sliced1x4_nn,326.687054,572.999083,100,2488.397745,1335,877,74,297.863,0
sgemm,25536,100,GPU-6b710acb-0c06-95b6-014d-e7849bced0f1,c009,10,1593461770,volta_sgemm_128x32_sliced1x4_nn,290.432643,528.37204,100,2403.549265,1387,877,69,296.501,0
sgemm,25536,100,GPU-0514a2c2-2a38-9ca3-d98f-8d47ebf033fc,c004,3,1593354876,volta_sgemm_128x32_sliced1x4_nn,292.314909,529.152326,100,2392.551265,1380,877,70,298.06,0
sgemm,25536,100,GPU-4a59516f-c8c3-a9d4-e7db-bf01dcf2e39f,c009,8,1593411732,volta_sgemm_128x32_sliced1x4_nn,317.993682,558.993374,100,2434.776418,1365,877,73,296.986,0
sgemm,25536,100,GPU-0d57f2c5-6a0f-2778-1bc2-fe1ecae2ed34,c006,12,1593122730,volta_sgemm_128x32_sliced1x4_nn,290.436853,539.306874,100,2513.949061,1320,877,67,297.274,0
sgemm,25536,100,GPU-fe5d2572-c990-03eb-0f77-46602334c9c9,c003,11,1593503058,volta_sgemm_128x32_sliced1x4_nn,290.920417,534.796866,100,2463.817,1342,877,70,297.182,0
sgemm,25536,100,GPU-d84f71be-ad97-3d98-133e-cc8818b44c87,c008,9,1592333624,volta_sgemm_128x32_sliced1x4_nn,292.416524,522.681683,100,2325.752796,1425,877,53,297.667,0
sgemm,25536,100,GPU-12e66e34-77d9-f920-d277-b2a9b82d1fc7,c009,10,1593467782,volta_sgemm_128x32_sliced1x4_nn,290.455101,529.13056,100,2411.115653,1372,877,71,296.893,0
sgemm,25536,100,GPU-9c4da7f0-9ebc-cf5a-0c5d-37453081fd3b,c005,9,1593463522,volta_sgemm_128x32_sliced1x4_nn,290.392523,530.601724,100,2426.342571,1372,877,56,296.893,0
sgemm,25536,100,GPU-0b5f7491-5033-ecfa-efd9-1c528756423d,c009,8,1593359784,volta_sgemm_128x32_sliced1x4_nn,290.318654,536.494915,100,2486.974296,1335,877,64,298.439,0
sgemm,25536,100,GPU-e9caf4fd-24f3-90d5-e8c1-b64c4bad77fc,c009,11,1593341176,volta_sgemm_128x32_sliced1x4_nn,290.150925,531.912072,100,2442.618429,1357,877,71,297.089,0
sgemm,25536,100,GPU-ace32552-7402-4dfc-4085-11cc0baedeb5,c004,3,1593355977,volta_sgemm_128x32_sliced1x4_nn,290.205712,527.34888,100,2395.637714,1387,877,67,296.697,0
